id,rating,genre,director,writer,theater_date,runtime,rating_10_point,fresh
681,NR,Animation|Special Interest,Shane Acker,unknown,,11,6.2,1.0
683,R,Action and Adventure|Drama|Mystery and Suspense,Fred Schepisi,Tom Stoppard,1990-12-19,122,6.1,1.0
684,PG,Action and Adventure|Science Fiction and Fantasy,Gary Goddard,David Odell|Stephen Tolkin,1987-08-07,109,4.5,0.0
685,R,Comedy|Romance,Philip Seymour Hoffman,Bob Glaudini,2010-09-17,91,6.3,1.0
686,PG-13,Horror|Mystery and Suspense|Science Fiction and Fantasy,Stuart Beattie,Stuart Beattie,2014-01-24,92,4.5,0.0
687,R,Horror|Mystery and Suspense,Peter Medak,Diana Maddox|William Gray Espy,1980-03-28,114,7.2,1.0
688,R,Horror|Mystery and Suspense,Don Taylor,Mike Hodges|Stanley Mann,1978-06-09,110,5.7,0.0
689,R,Drama|Mystery and Suspense,Paul Thomas Anderson,Paul Thomas Anderson,2015-01-09,148,6.8,1.0
690,NR,Classics|Comedy|Romance,Robert Ellis Miller,unknown,,109,6.2,1.0
691,NR,Art House and International|Drama,Jean-Luc Godard,Jean-Luc Godard,1962-09-20,85,7.4,1.0
692,PG,Action and Adventure|Kids and Family|Science Fiction and Fantasy|Western,unknown,Robert Rodat|Steve Bloom,1995-03-24,98,5.9,0.0
693,PG,Comedy,Leonard Nimoy,James Orr|Jim Cruickshank|Coline Serreau,1987-11-25,102,6.0,1.0
694,R,Drama|Mystery and Suspense,Yves Simoneau,Barry Schneider|Richard Hawley,1993-01-01,95,4.5,0.0
695,NR,Action and Adventure|Classics|Comedy|Drama,Lloyd Bacon,unknown,1940-06-07,91,6.1,1.0
696,R,Action and Adventure|Drama,Clint Eastwood,unknown,1986-12-05,130,6.6,1.0
697,NR,Art House and International|Drama,Bela Tarr,unknown,1988-02-16,116,7.3,1.0
699,NR,Drama,Chris Menges,Shawn Slovo,,90,6.2,1.0
700,R,Action and Adventure|Drama|Western,Maggie Greenwald,Maggie Greenwald,1993-08-20,120,6.0,1.0
701,PG,Action and Adventure|Drama,Curtis Hanson,Alan Ormsby|Curtis Hanson,,90,6.2,1.0
704,R,Comedy,Keenen Ivory Wayans,Dave Polsky|Craig Wayans|Shawn Wayans|Marlon Wayans|Michael Anthony Snowden|Alyson Fouse|Greg Grabinaski|Greg Grabiansky,2001-07-04,82,5.0,0.0
707,NR,Action and Adventure,unknown,unknown,,6,6.2,1.0
708,NR,Drama|Mystery and Suspense,John Farrow,Jonathan Latimer,,94,6.2,0.0
709,R,Comedy|Drama|Musical and Performing Arts,Martha Coolidge,Todd Graff,1994-03-04,105,5.6,0.0
712,PG,Art House and International|Classics|Comedy|Drama|Musical and Performing Arts|Science Fiction and Fantasy|Romance,Marcel Camus,Vinicius de Moraes|Marcel Camus|Jacques Viot,1959-12-21,120,7.0,1.0
713,R,Comedy,Alethea Jones,Julie Rudd,2017-08-04,89,5.5,0.0
714,R,Comedy,Seth MacFarlane,Seth MacFarlane|Alec Sulkin|Wellesley Wild,2015-06-26,120,5.7,0.0
715,R,Drama|Mystery and Suspense,Gary Fleder,Patrick Kelly|Anthony Peckham,2001-09-28,110,5.6,0.0
716,NR,Art House and International|Comedy,unknown,unknown,1983-01-01,116,6.5,1.0
717,G,Drama|Special Interest,unknown,unknown,,73,6.2,1.0
718,R,Art House and International|Horror,unknown,Ron Gantman,1987-01-01,90,4.8,0.0
719,NR,Action and Adventure|Classics,Albert Parker,Douglas Fairbanks|Jack Cunningham|Lotta Woods,1926-03-08,122,6.2,1.0
720,NR,Classics|Comedy,William Castle,Ben Starr,1967-03-12,101,6.2,1.0
721,R,Drama|Mystery and Suspense,Neil Jordan,Neil Jordan,1996-10-11,117,6.7,1.0
722,NR,Action and Adventure|Art House and International|Comedy|Mystery and Suspense|Science Fiction and Fantasy,Elio Petri,Tonino Guerra|Ennio Flaiano|Giorgio Salvioni|Elio Petri,1965-12-10,92,7.0,1.0
723,R,Drama|Musical and Performing Arts,Todd Haynes,Todd Haynes,1998-11-06,119,6.2,1.0
724,NR,Art House and International|Drama|Sports and Fitness,unknown,unknown,,90,8.0,1.0
725,NR,Drama|Romance,Annemarie Jacir,Annemarie Jacir,2010-08-13,105,6.2,1.0
726,NR,Action and Adventure,Evans Butterworth,Evans Butterworth,2009-04-20,85,6.2,1.0
727,NR,Art House and International|Comedy|Drama,Hong Sang-soo,Hong Sang-soo,2003-01-01,114,6.2,1.0
729,PG,Kids and Family|Science Fiction and Fantasy,Jeannot Szwarc,David Newman|Jeannot Szwarc,1985-06-01,108,4.4,0.0
730,NR,Art House and International|Drama,Maroun Bagdadi,Didier Decoin,,97,6.2,1.0
731,R,Documentary|Musical and Performing Arts,Jim Jarmusch,unknown,1997-10-08,106,5.3,0.0
732,NR,Western,James Hogan,Bertram Millhauser|Paul Sloane|William Wister Haines,1938-08-12,92,6.2,0.0
733,NR,Comedy|Documentary|Musical and Performing Arts|Special Interest,Donald Collup,unknown,,82,6.2,1.0
734,NR,Art House and International,Jing Wong,unknown,,104,6.2,1.0
735,PG,Action and Adventure|Drama,Simon Wincer,Simon Wincer,,116,6.5,1.0
736,R,Drama|Mystery and Suspense,Mike Figgis,Henry Bean,1990-01-12,114,6.6,1.0
737,NR,Drama,Guy Hamilton,Anthony Squire|John Hunter|Robin Maugham,,84,6.2,1.0
738,R,Art House and International|Horror|Mystery and Suspense,Nick Murphy,Nick Murphy|Stephen Volk,2012-08-17,107,6.2,1.0
739,NR,Drama,Agust Agustsson|Ruth Schell,unknown,,114,6.2,1.0
740,PG-13,Action and Adventure|Mystery and Suspense|Science Fiction and Fantasy,Joe Johnston,Jim Taylor|Alexander Payne|Peter Buchman,2001-07-18,92,6.0,0.0
741,R,Action and Adventure|Mystery and Suspense,Cedric Sundstrom,James Booth|David Geeves,1991-03-08,99,6.2,1.0
742,R,Art House and International|Comedy|Drama|Romance,Richard Spence,Tony Merchant,1997-09-12,92,6.0,0.0
743,NR,Drama,unknown,unknown,,90,6.2,1.0
744,PG-13,Comedy|Romance,John Burgess,Dode Levenson,2015-02-06,100,5.9,0.0
745,PG,Comedy|Cult Movies|Mystery and Suspense|Science Fiction and Fantasy,Michael Laughlin,Michael Laughlin|Bill Condon|Walter Halsey Davis,1983-09-16,94,5.3,1.0
746,NR,Action and Adventure|Classics|Drama|Romance,William Beaudine,unknown,1941-12-26,65,6.2,1.0
747,NR,Classics|Comedy|Drama|Romance,Billy Wilder,unknown,1960-06-15,125,6.2,1.0
748,NR,Art House and International|Comedy|Drama,Otar Iosseliani,Otar Iosseliani,1999-01-01,117,6.4,0.0
749,NR,Action and Adventure|Art House and International|Mystery and Suspense|Special Interest,Yasir Jaswal,unknown,,90,6.2,1.0
750,NR,Documentary|Drama|Special Interest,John Ewing III,John Ewing III,2006-06-18,60,6.2,1.0
752,R,Comedy,John Landis,unknown,1978-06-01,109,6.2,1.0
753,PG,Horror|Science Fiction and Fantasy,Freddie Francis,Milton Subotsky,1967-01-01,86,6.2,0.0
754,NR,Documentary,Amy Berg,Amy Berg,2006-10-13,101,7.5,1.0
755,PG-13,Action and Adventure|Science Fiction and Fantasy,Richard Donner,Jeff Maguire|George Nolfi,2003-11-26,116,4.8,0.0
756,R,Drama,Brad Furman,Ellen Brown Furman,2016-07-13,127,6.3,1.0
757,R,Action and Adventure|Drama|Mystery and Suspense,Dominic Sena,Tim Metcalfe|Stephen Levy,1993-09-03,125,6.5,1.0
758,NR,Horror|Musical and Performing Arts|Science Fiction and Fantasy,Del Tenney,Richard Hilliard|Lou Binder|Ronald Gianettino,,71,3.2,0.0
760,R,Comedy,Nicholas Stoller,unknown,2016-05-20,92,5.9,1.0
761,PG,Classics|Western,Arthur Penn,Leslie Stevens,1958-05-07,102,6.2,1.0
762,R,Art House and International|Drama,Kim Ki-duk,unknown,2001-06-02,118,4.1,0.0
763,NR,Classics|Drama|Mystery and Suspense,Henry King,Niven Busch|Sonya Levien|Lamar Trotti,1937-01-01,110,6.3,1.0
765,NR,Art House and International|Classics|Comedy|Drama,Ralph Nelson,Maurice Richlin|Blake Edwards,1963-10-27,88,6.2,1.0
766,G,Action and Adventure|Animation|Comedy|Kids and Family|Science Fiction and Fantasy,Arna Selznick,Peter Sauder,1985-12-31,76,6.2,1.0
768,NR,Documentary|Special Interest,Roger Weisberg,unknown,,83,6.2,1.0
769,R,Drama,Paul Schrader,Paul Schrader,2018-05-18,108,7.3,1.0
770,NR,Classics|Comedy|Drama|Musical and Performing Arts,Henry Koster,unknown,1966-04-02,98,6.2,0.0
771,PG-13,Comedy,Jason Friedberg|Aaron Seltzer,Aaron Seltzer|Jason Friedberg,2008-01-25,84,3.9,0.0
772,NR,Art House and International|Comedy|Drama|Romance,Vladimir Menshov,Valentin Chernykh,1980-02-11,145,5.4,0.0
773,R,Art House and International|Comedy|Drama,Vincent Gallo,Vincent Gallo|Alison Bagnall,1998-06-26,110,6.7,1.0
774,NR,Action and Adventure,Richard Thorpe,Myles Connolly|Paul Gangelin,,80,6.1,1.0
776,PG,Comedy|Drama,Woody Allen,Woody Allen,1980-09-26,88,6.9,1.0
778,R,Comedy|Drama|Sports and Fitness,Ted Kotcheff,Peter Gent|Ted Kotcheff|Frank Yablans,1979-08-03,119,6.5,1.0
779,R,Art House and International|Comedy|Drama,Goran Dukic,Goran Dukic,2007-10-19,91,6.3,1.0
781,PG-13,Art House and International|Classics|Drama|Romance,Yoji Yamada,Yoji Yamada|Ichiro Yamamoto|Emiko Hiramatsu,2007-11-02,121,6.7,1.0
782,R,Comedy|Drama,Martin McDonagh,Martin McDonagh,2017-12-01,115,7.5,1.0
783,R,Action and Adventure|Mystery and Suspense,Sylvester Stallone,Dave Callaham|Sylvester Stallone,2010-08-13,103,5.6,0.0
784,PG-13,Classics|Comedy|Drama,Lewis Milestone,Charles Lederer|Harry Brown,1960-08-10,128,5.5,1.0
785,NR,Classics|Comedy|Musical and Performing Arts|Romance,David Miller,Fay Kanin|Michael Kanin,1956-10-26,117,6.2,1.0
786,NR,Action and Adventure|Drama|Special Interest,Jarrett Lee Conaway,unknown,,23,6.2,1.0
787,NR,Horror,Derek Cole,Stephen Twardokus,2012-10-01,90,6.2,1.0
788,R,Drama,Michael Showalter,Laura Terruso|Michael Showalter,2016-03-11,95,6.6,1.0
789,NR,Drama,Tom Collins,Tom Collins|Jimmy Murphy,,87,5.0,0.0
791,R,Art House and International|Comedy|Drama|Mystery and Suspense,unknown,unknown,2009-11-20,128,6.8,1.0
792,NR,Action and Adventure|Animation|Kids and Family|Science Fiction and Fantasy,unknown,unknown,,96,10.0,1.0
793,PG-13,Drama|Romance,Jack Fisk,Naomi Foner,,85,5.0,0.0
794,R,Drama|Mystery and Suspense,Bruce Robinson,Bruce Robinson,1992-11-06,125,5.4,0.0
797,PG,Drama,Charles Burnett,Charles Burnett,1990-01-01,102,6.8,1.0
798,NR,Drama,Ingemo Engstrom,unknown,,157,6.2,1.0
800,PG-13,Action and Adventure|Drama,Oley Sassone,Mark Sevi,,90,6.2,1.0
801,R,Comedy|Drama|Romance,Bud Yorkin,Ted Mann|Ron Nyswaner,1990-11-09,110,6.2,1.0
802,R,Comedy|Science Fiction and Fantasy,unknown,unknown,1990-02-02,95,3.9,0.0
804,R,Drama,Barry Levinson,Mitch Glazer,2015-10-23,100,4.6,0.0
805,PG,Action and Adventure|Drama,unknown,Hugh Whitemore,,98,5.0,1.0
806,R,Comedy|Drama,Danny Leiner,Sam Catlin,2006-06-23,88,6.4,1.0
807,R,Action and Adventure|Drama|Mystery and Suspense,Wolfgang Petersen,unknown,1997-07-25,124,6.6,1.0
808,R,Comedy,Michael Moore,Michael Moore,1995-09-22,95,3.8,0.0
809,PG,Classics|Drama|Mystery and Suspense|Romance,Alfred Hitchcock,unknown,1958-01-01,128,8.1,1.0
810,NR,Comedy|Drama|Romance,Jae-young Kwak,Jae-young Kwak|Ho-sik Kim,2001-07-27,123,8.1,1.0
811,NR,Art House and International|Drama,Eli Cohen,unknown,1994-01-01,141,6.2,1.0
812,NR,Drama|Mystery and Suspense,Larry Elikann,unknown,,179,6.2,1.0
814,PG-13,Comedy|Romance,Stephen Herek,John Scott Shepherd|Dana Stevens,2002-04-26,103,5.1,0.0
815,R,Drama,Sam Mendes,Justin Haythe,2008-12-15,119,6.5,1.0
816,PG,Action and Adventure|Animation|Comedy|Kids and Family,Anthony Bell|Ben Gluck|Benjamin Gluck,Steve Moore|Chris Denk,2010-09-17,88,4.1,0.0
817,G,Classics|Comedy|Romance,Walter Lang,Phoebe Ephron|Henry Ephron,1957-05-15,104,6.6,1.0
818,PG,Action and Adventure|Comedy|Kids and Family|Science Fiction and Fantasy,Stuart Gillard|Corey Feldman|Tim Kelleher,Stuart Gillard|Joe Batteer,1993-03-19,96,4.4,0.0
819,R,Art House and International|Drama|Mystery and Suspense,Edward Dmytryk,Peter Powell,1979-12-18,95,6.2,1.0
820,R,Action and Adventure|Science Fiction and Fantasy,James Cameron,unknown,1984-10-26,108,6.2,1.0
821,NR,Art House and International|Comedy|Drama,Mai Zetterling,David Hughes|Mai Zetterling,,113,6.2,0.0
823,R,Art House and International|Drama|Romance,Marco Tullio Giordana,Stefano Rulli|Sandro Petraglia,2003-06-22,358,7.9,1.0
824,PG,Comedy|Musical and Performing Arts|Science Fiction and Fantasy,Lucas Reiner,Lucas Reiner|Roman Coppola,1990-01-01,82,5.5,0.0
825,PG-13,Drama,Lee David Zlotoff,Lee David Zlotoff,1996-08-23,106,6.2,1.0
826,NR,Classics|Drama|Mystery and Suspense,Stanley Kubrick,unknown,1955-09-28,67,6.3,1.0
827,R,Comedy|Drama|Romance,Jonathan Demme,unknown,1988-08-19,102,6.9,1.0
828,NR,Action and Adventure|Classics|Drama,unknown,unknown,1960-02-19,91,5.1,0.0
829,NR,Art House and International|Horror|Mystery and Suspense,Antonio Margheriti,Giovanni Simonelli|Antonio Margheriti,1973-01-01,95,6.2,1.0
830,R,Art House and International|Comedy|Drama|Romance|Gay and Lesbian,Ang Lee,Ang Lee|James Schamus|Neil Peng,1993-08-04,111,6.9,1.0
831,NR,Comedy,Pavan Moondi,Pavan Moondi,,98,6.2,1.0
832,NR,Art House and International,Alexander Medvedkin,unknown,,69,6.6,1.0
833,PG-13,Action and Adventure|Comedy|Drama,Kyle Newman,unknown,2008-07-31,90,5.5,0.0
834,R,Art House and International|Comedy|Drama,Michael Winterbottom,Frank Cottrell Boyce,1996-04-26,85,6.6,1.0
835,PG,Science Fiction and Fantasy,John Hayes,Frank Ray Perilli,1978-06-26,88,6.2,1.0
836,R,Action and Adventure|Mystery and Suspense,unknown,unknown,2015-05-15,84,6.2,1.0
837,PG,Art House and International|Drama,unknown,unknown,,95,6.7,0.0
838,NR,Action and Adventure|Documentary,Michael Brown,unknown,,79,6.2,1.0
839,PG,Drama|Romance,Arthur Hiller,Erich Segal,1970-12-16,100,6.0,1.0
840,NR,Classics|Drama|Mystery and Suspense,Mervyn Le Roy,Sheridan Gibney|Brown Holmes,1932-11-19,90,7.7,1.0
841,PG-13,Action and Adventure|Science Fiction and Fantasy,Steven Spielberg,Josh Friedman|David Koepp,2005-06-29,117,6.9,1.0
843,NR,unknown,unknown,unknown,,60,6.2,1.0
845,R,Drama|Mystery and Suspense,Werner Herzog,unknown,2009-11-20,121,7.0,1.0
846,PG-13,Drama,Tim Disney,Bill Haney,2009-04-17,113,6.6,1.0
847,NR,Classics|Drama|Mystery and Suspense,Alfred Hitchcock,Alma Reville|Charles Bennett|Gerald Savory|Edwin Greenwood,1938-02-17,80,6.9,1.0
848,R,Drama|Horror|Mystery and Suspense,Peter Webber,Thomas Harris,2007-02-09,121,5.1,0.0
849,PG-13,Action and Adventure|Drama|Mystery and Suspense,Joel Schumacher,Akiva Goldsman|Robert Getchell,1994-07-20,120,6.2,1.0
850,R,Drama,Ang Lee,Jean-Christophe Castelli,2016-11-18,110,5.7,0.0
852,PG-13,Documentary|Musical and Performing Arts,Prince,unknown,1987-06-01,85,6.0,1.0
853,R,Drama,Austin Chick,unknown,2008-01-22,88,5.7,0.0
855,PG,Action and Adventure|Science Fiction and Fantasy,Richard Lester|Richard Donner,Mario Puzo|David Newman|Leslie Newman,1981-06-19,127,7.4,1.0
856,R,Art House and International|Documentary|Special Interest,Wiktor Grodecki,unknown,1996-01-01,103,4.0,0.0
857,NR,Drama|Romance,Mark Robson,unknown,,100,6.2,1.0
858,R,Drama,Jed Weintrob,Jed Weintrob|Andrew Osborne,2003-09-24,93,5.3,0.0
859,PG,Comedy|Kids and Family,unknown,Ben Kline|Eric Luke|Thom Eberhardt,1988-11-11,91,4.8,0.0
860,R,Drama|Mystery and Suspense,Nicolas Roeg,Allan Scott,1995-10-10,103,5.4,0.0
861,R,Drama|Mystery and Suspense|Romance,Steve Kloves,Steve Kloves,1993-11-05,126,6.0,1.0
862,PG-13,Comedy,Anthony Russo|Joe Russo,unknown,2006-07-13,109,5.3,0.0
863,R,Action and Adventure|Art House and International|Comedy|Cult Movies|Drama,Harmony Korine,Harmony Korine,2013-03-22,93,6.2,1.0
864,PG-13,Drama|Mystery and Suspense,unknown,unknown,2009-12-04,88,5.3,0.0
866,NR,Drama,Scott Pembroke,unknown,,61,6.2,1.0
867,NR,Comedy|Romance,Vittorio De Sica,Eduardo De Filippo|Isabella Quarantotti|Cesare Zavattini|Bella Billa|Lorenza Zanuso,1963-12-19,119,7.0,1.0
868,NR,Art House and International|Documentary|Special Interest,Irene Lusztig,Irene Lusztig,,90,6.2,1.0
870,PG,Drama|Musical and Performing Arts|Romance,Barbra Streisand,Barbra Streisand|Jack Rosenthal|Jerome Kass,1983-11-18,134,6.1,1.0
871,R,Action and Adventure|Mystery and Suspense,Renny Harlin,unknown,1990-07-02,124,6.2,1.0
872,PG,Comedy|Kids and Family,Paul Flaherty,Will Aldis|Jay Dee Rock|Steven Kampmann|Bobby Vonhayes,1994-04-01,89,3.2,0.0
873,R,Comedy,Robert Pulcini|Shari Springer Berman,Robert Pulcini|Jonathan Ames|Shari Springer Berman,2010-07-30,108,5.8,0.0
874,R,Action and Adventure|Comedy|Mystery and Suspense,Amos Poe,Amos Poe,1999-05-21,115,5.0,0.0
875,R,Drama,Max Joseph,Max Joseph|Meaghan Oppenheimer,2015-08-28,96,6.2,1.0
876,PG,Drama,Sean McNamara,David Aaron Cohen|Elissa Matsueda,2018-04-06,90,5.9,0.0
879,R,Comedy|Drama,Barra Grant,Barra Grant,2007-04-01,97,2.0,0.0
880,NR,Western,Joseph Kane,Betty Burbridge,,60,6.2,1.0
881,R,Action and Adventure|Drama|Romance,unknown,unknown,,87,6.2,1.0
883,PG-13,Comedy,Jay Roach,Jim Herzfeld|John Hamburg,2004-12-22,118,5.8,0.0
884,R,Action and Adventure|Comedy|Drama,Richard Rush,Robert Kaufman,1974-12-25,114,6.2,0.0
887,R,Comedy|Drama|Romance,Charles Shyer,Charles Shyer|Elaine Pope,2004-11-05,105,6.1,1.0
888,NR,Classics|Drama,Lloyd Bacon,Robert Buckner,1940-01-01,98,6.0,1.0
889,PG,Comedy,Amy Holden Jones,Perry Howze|Randy Howze,1987-01-01,100,4.6,0.0
891,PG,Comedy|Drama,Richard Michaels|Michael Daves,Kevin Sellers|Arlene Sellers,1983-06-01,96,6.2,1.0
893,R,Action and Adventure|Drama|Mystery and Suspense,Daniel Alfredson,William Brookfield,2015-03-06,95,6.2,1.0
895,NR,Drama|Horror|Mystery and Suspense,Eric England,Eric England,2013-11-22,84,5.6,1.0
896,PG,Classics|Horror|Musical and Performing Arts|Science Fiction and Fantasy,Nathan Juran,Christopher Knopf,1957-06-01,84,5.7,1.0
897,NR,Action and Adventure|Drama,unknown,Frederick Hugh Herbert,,70,6.2,1.0
898,NR,Classics|Drama|Musical and Performing Arts|Romance,Walter Lang,Robert Ellis|Helen Logan,1940-11-22,94,6.2,1.0
899,PG,Drama,Barry Levinson,Phil Dusenberry,1984-05-11,132,7.1,1.0
901,G,Documentary|Drama,Jacques Cluzaud|Jacques Perrin,unknown,2010-04-22,103,6.2,1.0
902,R,Drama|Mystery and Suspense,Simon West,Nelson DeMille|William Goldman|Christopher Bertolini,1999-06-18,116,5.6,0.0
903,G,Comedy|Documentary|Science Fiction and Fantasy|Special Interest,James Cameron,unknown,2003-04-11,59,6.9,1.0
906,PG,Drama,unknown,unknown,,81,7.0,1.0
907,R,Art House and International|Comedy|Drama|Romance,unknown,unknown,2003-05-16,115,6.5,1.0
908,PG-13,Art House and International|Comedy|Drama,Jan Hrebejk,unknown,2001-06-08,120,6.8,1.0
909,R,Comedy|Drama,Bobcat Goldthwait,Bobcat Goldthwait,1992-01-01,86,4.6,0.0
911,R,Comedy|Cult Movies|Drama,Michael Lehmann,Daniel Waters,1988-06-01,102,7.4,1.0
912,PG,Classics|Drama|Mystery and Suspense,George Cukor,unknown,1944-05-11,114,7.0,1.0
913,NR,Comedy|Drama,Marion Vernoux,Marion Vernoux|Fanny Chesnel,,94,6.1,1.0
914,R,Comedy|Drama,Silvio Narizzano,unknown,,95,6.2,1.0
915,NR,Horror|Science Fiction and Fantasy,Ian Curteis,unknown,,77,6.2,1.0
918,NR,Classics|Comedy|Musical and Performing Arts|Romance,Charles Walters,unknown,1955-01-01,111,6.2,1.0
919,NR,Drama,Fielder Cook,Ronald Ribman,1986-09-09,93,4.0,0.0
921,PG-13,Action and Adventure|Comedy|Drama|Mystery and Suspense,Phil Alden Robinson,unknown,1992-09-09,126,6.8,1.0
922,R,Comedy|Drama,Robert Redford,unknown,1988-03-18,118,6.0,1.0
923,NR,Action and Adventure|Western,Howard Hawks,Borden Chase|Charles Schnee,,133,8.3,1.0
924,R,Action and Adventure|Drama|Mystery and Suspense|Romance,David Seltzer,David Seltzer,1992-01-31,133,4.8,0.0
925,NR,Comedy|Drama,John Krasinski,John Krasinski,2009-09-25,80,5.8,0.0
926,PG-13,Horror|Mystery and Suspense,Rob Cohen,John Pogue,2000-04-01,106,5.0,0.0
928,NR,Classics|Drama|Kids and Family|Romance,unknown,unknown,1952-02-21,92,6.2,1.0
930,R,Comedy|Drama,Danny Boyle,John Hodge,1996-07-19,93,7.8,1.0
931,NR,Art House and International|Comedy|Kids and Family|Musical and Performing Arts|Romance,Aditya Chopra,Aditya Chopra,1995-10-19,192,6.2,1.0
932,PG,Documentary|Special Interest,Peter Byck,Peter Byck|Eric Driscoll|Matt Weinhold|Karen Weigert,2011-02-11,84,5.9,0.0
933,R,Comedy,Henry Jaglom|Bob Giraldi,Tod Carroll|Shary Flenniken|Pat Mephitis|Gerald Sussman|Ellis Weiner,1982-04-23,89,2.0,0.0
934,NR,Classics|Mystery and Suspense,unknown,John Krafft,1936-10-28,70,6.2,1.0
935,R,Comedy,David Hillenbrand|Scott Hillenbrand,"Patrick Casey|Joshua ""Worm"" Miller",2009-12-04,92,4.4,0.0
936,PG-13,Drama|Romance,Craig Bolotin,Craig Bolotin,1993-06-01,89,6.1,1.0
937,R,Classics|Comedy|Drama,Melvin Van Peebles,Herman Raucher,1970-05-27,100,6.7,1.0
939,NR,Action and Adventure|Art House and International|Drama,Woo-Suk Kang|Kang Woo-seok,Kim Heui-jae,2003-04-24,134,6.2,1.0
940,PG-13,Action and Adventure|Drama|Mystery and Suspense,Robert Schwentke,unknown,2005-09-23,98,5.8,0.0
941,R,Action and Adventure|Comedy,Martyn Burke,Will Aldis,2002-01-01,98,6.2,1.0
943,NR,Art House and International|Classics|Drama,Vittorio De Sica,Sergio Amidei|Adolfo Franci|Cesare Giulio Viola|Cesare Zavattini|Vittorio De Sica,1947-08-26,90,6.9,1.0
944,NR,Classics|Comedy|Drama,Harold French|Pat Jackson|Anthony Pelissier,unknown,,85,6.2,1.0
946,PG-13,Comedy,Matt Reeves|Natt Reeves,Matt Reeves|Jason Katims,1996-05-03,97,5.4,0.0
947,R,Drama|Mystery and Suspense,Steven Spielberg,unknown,1997-12-12,155,6.7,1.0
949,R,Art House and International|Drama,Rainer Werner Fassbinder,Rainer Werner Fassbinder,1969-10-08,90,7.2,1.0
950,NR,Drama,Chris Kentis,Laura Lau|Chris Kentis,1997-04-11,96,4.0,0.0
952,R,Drama,Cyrus Nowrasteh,Betsy Giffen Nowrasteh|Cyrus Nowrasteh,2009-06-26,114,6.2,1.0
953,PG,Classics|Drama|Mystery and Suspense,Orson Welles,unknown,1941-05-01,119,8.2,1.0
957,NR,Classics|Drama,Alexander Mackendrick,Clifford Odets|Ernest Lehman,1957-06-27,96,8.2,1.0
959,NR,Art House and International|Drama|Romance,Jean-Claude Brisseau,Jean-Claude Brisseau,2003-04-09,115,5.8,0.0
961,R,Comedy|Drama,Roman Coppola,Roman Coppola,2002-05-24,91,6.1,1.0
962,NR,Documentary|Musical and Performing Arts,Todd Phillips,unknown,1994-01-01,120,5.4,1.0
963,R,Drama,James Cox,unknown,2003-10-03,104,5.6,0.0
964,NR,Documentary|Special Interest,Jonathan Challis|Susan Crook|John Coffey|Ian Lynch,unknown,2012-05-11,70,6.2,1.0
966,R,Horror,unknown,Richard Matheson,,76,6.9,1.0
967,R,Action and Adventure|Art House and International|Comedy|Drama|Mystery and Suspense,John Landis,Ron Koslow|John Landis,1985-02-22,115,5.0,0.0
968,NR,Art House and International|Horror|Mystery and Suspense,Prosit Roy,Abhishek Bannerjee|Prosit Roy|Rajat Kapoor,,90,5.2,1.0
969,R,Comedy|Drama,unknown,unknown,2004-10-01,106,6.5,1.0
970,R,Art House and International|Comedy|Drama,Francis Veber,Francis Veber,2001-05-04,85,6.8,1.0
971,PG,Action and Adventure|Drama|Kids and Family,James Hill,unknown,1966-06-22,96,6.8,1.0
972,R,Comedy,Chuck Barris,Chuck Barris,,89,6.2,1.0
973,R,Action and Adventure|Horror|Science Fiction and Fantasy,Andrzej Bartkowiak,Dave Callaham|Wesley Strick,2005-10-21,104,4.9,0.0
974,PG,Action and Adventure|Drama,Carroll Ballard,Richard Kletter|Curtis Hanson|Sam Hamm,1983-01-01,105,7.2,1.0
975,PG-13,Comedy|Romance,Andrew Bergman,Andrew Bergman,1992-08-28,95,6.0,1.0
976,R,Drama,Patty Jenkins,Patty Jenkins,2004-01-09,109,7.0,1.0
977,R,Drama|Romance,Ted Post,Ted Cassedy|Michael Werner,1973-05-11,96,4.0,0.0
978,PG,Drama|Science Fiction and Fantasy,George Lucas,George Lucas|Walter Murch,1971-03-11,88,6.8,1.0
980,PG,Action and Adventure|Mystery and Suspense|Romance,Peter Hunt,Richard Maibaum|Simon Raven,1969-12-18,144,6.7,1.0
981,R,Comedy,Jesse Dylan,Dustin Lee Abraham,2001-12-21,94,5.1,0.0
983,R,Art House and International|Drama,unknown,unknown,1980-04-11,150,7.0,1.0
984,PG-13,Drama|Mystery and Suspense,Michael Apted,Ron Koslow,1984-06-01,103,6.2,1.0
985,R,Action and Adventure|Drama,William Lustig,Richard Vetere,1983-01-12,95,4.6,0.0
986,R,Drama,Martin Scorsese,Paul Schrader,1988-08-12,164,7.2,1.0
988,NR,Horror,unknown,unknown,,83,5.0,0.0
992,NR,Horror|Mystery and Suspense,Luis Almeida,Luis Almeida,2006-11-21,106,6.2,1.0
994,PG-13,Drama|Romance,David Anspaugh,Larry Ketron,1988-11-18,102,3.6,0.0
996,NR,Comedy|Drama|Mystery and Suspense,Nicanor Loreti,unknown,2011-11-05,85,6.2,1.0
997,NR,Action and Adventure,unknown,unknown,,96,6.2,1.0
998,NR,Comedy|Mystery and Suspense,Ilkka Jarvilaturi,Paul Kolsby,,99,6.2,1.0
999,NR,Comedy,Holly Goldberg Sloan,Holly Goldberg Sloan,,90,4.0,0.0
1000,R,Drama,Roger Young,Eric Lerner,1999-10-09,105,7.0,1.0
